project,fix_commit_hash,fix_author_ts
commons-codec,ce66f92033c01bcbb8ea2b22f59e1e9a5961e8c7,1311772800.0
commons-codec,2d76aa8e140c5c5eba12a7513aad7340ec84bf13,1305723061.0
commons-codec,69e1615c4e56ec6fc8d1a702576240a2885d7765,1298909799.0
commons-codec,70e7d72322c4888627722baca43d672884d4a532,1298406367.0
commons-codec,b9cab09755ac97eee175e7a471e5e18151703b53,1298405249.0
commons-codec,1e81451ba622dc1ec8152f457c9c3e798766ee6b,1298404674.0
commons-codec,b1561e93f4b53cacc2fee7c48750c8882f0b6b93,1298404462.0
commons-codec,49e0d8b05af2fc585b75611ece80cc786f3afbfb,1298347480.0
commons-codec,77dd3dc8a870962e167407838acf3469507151aa,1298346766.0
commons-codec,f8c987f27a0d8ffc13f2eb480f84b76a19fe7635,1298237943.0
commons-codec,7d91ab773cbf5b20f1ca9da78510481851d5c00a,1298237320.0
commons-codec,d6f305d2efd7560634217a25f3bbee59299844dd,1296236419.0
commons-codec,758111e834d688dcb18198b2ee2c5a72a955384e,1296181879.0
commons-codec,56730f9160d3917e180dcbdc2cf133e7a5da0b7f,1296181309.0
commons-codec,0309db6bdcc133c4f6ad871c28fbe468df8f6c55,1296179496.0
commons-codec,effccf34b070dafe36e05a181d90d1969443fc0c,1296177376.0
commons-codec,c86b5e26e0b9195f4928741b5b7dcd3d857f4de5,1296159790.0
commons-codec,4a0babdeb3e17b446f5210467351506aedc3e0c0,1296060580.0
commons-codec,b57a1aec395cff5156812295c9dbaf9b7edbddcf,1295638751.0
commons-codec,d74fc31604c805a47c44d7853f63a3b06ad6c016,1295637591.0
commons-codec,c7d837dc6d545e1f0ba3db5e0ef7e91e07bb7ad4,1279730921.0
commons-codec,bbe1346da2c2cf95a1aea114f6116b37f2ad3d95,1269670728.0
commons-codec,ccafe29e3422fe8986cffd6a8e1fbdfb7ef80c49,1269662448.0
commons-codec,f63e8e9a4cd509e3073a2db90e39e985ac7bcf67,1269659620.0
commons-codec,a5dfe5cbc95d7f3ce0b4829756690c2cb8439f4c,1249253130.0
commons-codec,85daf8002a25291e798e4fb9e7b6e37c2a2ac4ab,1248766369.0
commons-codec,3210069a57d060b1aaec24af66042798c8942ef4,1248478115.0
commons-codec,372c15eb25b6087d13bc4f107e9a048e69a2a478,1248465917.0
commons-codec,fab9e0f107a929697589618995f259992711d263,1248397383.0
commons-codec,b40cb99ccd4407f03d5b8bdf818069c57495b846,1247681675.0
commons-codec,4449af5be0d81e35daef251055eca4cbfffd1d5c,1247525017.0
commons-codec,b8c2d9d9dc9aab45f83cf49ac93cfa8546e4c08e,1247524408.0
commons-codec,cb63f4a959e30de6882b20af10d189c7307a6da2,1237879116.0
commons-codec,d3dee54746095efd4a5e15fdc0bbd066c357aed2,1213922940.0
commons-codec,38dfda04ba5985e228d3f9be61bf9a1fb9481b35,1213920041.0
commons-codec,a0c1b191fa653c664f966bd12bf2fb929a382a53,1213909615.0
commons-codec,de10106801ea43d169a5b58285a9235ff382981c,1204968771.0
commons-codec,751061272644721cd1f27fc6ca2ec3acef36bd47,1204968625.0
commons-codec,a50a203248662d2b4fe6f5b6952d3066ab3ab8ba,1193467706.0
commons-codec,3e7120c8fa69249a264face69d3f69e57b8e9c2b,1101324205.0
commons-codec,82e6bf9700970395ef234de1609e7e93b20e1a94,1093626648.0
commons-codec,ac23124f18d996dbaf32617e2af3209d141274bc,1082324018.0
commons-codec,e203e82bad91eeff6c9f0dda1ddc779f4fa4d14a,1082312553.0
commons-codec,01ca21405950e0fcc2a724cb34885f930c86c5e2,1080153565.0
commons-codec,598c411603b7e1746771f3f536b06593e8b82291,1069632716.0
commons-codec,f095ceb27daa38033f1e8368c90668403a4fb520,1068168107.0
commons-codec,6b0e4534b45d9344d13b71ff5f5369d6dbefb8c9,1068136307.0
commons-codec,124b73fed7492b3118c4ea43c28dc0b1bceda032,1065988573.0
commons-codec,1078329ade725b36e3617dd7c6dd7a714810795c,1065988095.0
commons-codec,21804202745423b5fcd0a34a2c8c94064416ab3a,1065389662.0
commons-codec,83a5ba3fcdcd8b3e39c2414b794fa10cc612f965,1062710402.0
commons-codec,1dcf683da3d9f48ff682e7c9a8a50e02392863b9,1059682161.0
commons-codec,7748f47dcab2b77d0aeceef6af87b13851c3e7f3,1054249409.0
commons-codec,ddafa8f0cf6b44ff6df7ff176caeff84be8c260c,1052880018.0
commons-collections,c4190304baa18d3a376c3c2232f45f63c479a5b8,1530985270.0
commons-collections,641aa1c663ebead0189bf001a06ee56463070ddb,1507942897.0
commons-collections,eed8a7adb3de7441751e846f4a75d110dd205f23,1507761429.0
commons-collections,9ae946c7daa09b20f4089f01202c5e73c5afb471,1505220286.0
commons-collections,55e8eac25d81f07bebb16d812c97edaf1393083f,1505220205.0
commons-collections,a270ff62852e62b5ac0f943a7e57292a72b77271,1470331937.0
commons-collections,52372e8f2b33596c1c5644808d4f7124830e3713,1448100571.0
commons-collections,8ed80d9d68fb4c0219563a99f8026d8f8dd67462,1447715306.0
commons-collections,59c6e94d52eae65060b30fe9210da71bcd14665e,1447599859.0
commons-collections,e58963b51e0f4f04750ebfe3662df4611d89292a,1447581976.0
commons-collections,1642b00d67b96de87cad44223efb9ab5b4fb7be5,1447021197.0
commons-collections,3b691712fd2dc7251907912124de0954f0652f6c,1443433320.0
commons-collections,f8bd75d37ca12c5d49c1b628c33c0b45e2d082eb,1443430424.0
commons-collections,9f363c0dae340911f0e76644f1536bf94e2fa212,1434485593.0
commons-collections,be1e92fa7936b62c044e274f2f44cb7fd43d71d5,1433792306.0
commons-collections,7c99c6234c7b403449420b2688fff3d516662591,1433431436.0
commons-collections,e3edcb934930f79aa7992bf5d4d4073b92a6ad89,1433198456.0
commons-collections,ba72be98b6cfad5268ef8208f21c17027e726973,1432811804.0
commons-collections,c193f6556f7cba0fd7efc000653050457f09b9d3,1432806121.0
commons-collections,32155107dd982360e813d10d0c76f6f7cc2cc7bd,1421075813.0
commons-collections,9dbf8388c5bfa0c7beb15e835b3a5e6fc74ecbf8,1420146646.0
commons-collections,9acc3e824e2efa2e496df8458d207b5fb5722e6d,1420133215.0
commons-collections,67c51ed7ef1d7acc4010e45eaf8088bd91cb702d,1420129799.0
commons-collections,ef70e7408fb01c164fb0f1d4f45e4d9ae2d284cb,1413838858.0
commons-collections,320c0acf89acb5950a10816ca7dd083842ff739c,1399412285.0
commons-collections,62e56cd3884d224e42cc8b449ef631a0909a19a3,1399408944.0
commons-collections,bc85bab7a53a1569b4740c5b142b4dae062062de,1397166929.0
commons-collections,82b547ad25147df44f27a3534a5b618755217378,1396643599.0
commons-collections,2ddd54a7ddfead528f2b1de92dc8dd16be7f5f89,1392239861.0
commons-collections,db058c359ece2c7b7e158840d88cdc458062b06e,1384985765.0
commons-collections,84a844af5d30ea41750071dc8140a56e9e146bc8,1384821079.0
commons-collections,04af9bc8eec8397c0a5c3502145db66eb0c87ecb,1384462622.0
commons-collections,8cc80dd1a449f98924ca9e74970b35f940d43800,1384455659.0
commons-collections,d73ff41fa177ac154aa01c67ee80411c68696790,1384377255.0
commons-collections,90559c49bae582697906598c735385c19daa6da6,1384202166.0
commons-collections,72784c46f6a7d7644398db5c7ac8bd3822c523d4,1384187414.0
commons-collections,ed7710f41c594c030188917cc773adbb6107383d,1383902715.0
commons-collections,c151913ae25d55814c40b7f922886d52c7086787,1378755529.0
commons-collections,4951344fb2ce246e0cc5a2dff90d24cea6eb3a75,1373828965.0
commons-collections,f36d6870f2e1feef7f1d6fffeda056fa72c051f5,1372011993.0
commons-collections,136b96c803ce4353f2cca2b24171ddbe74345fe6,1371404827.0
commons-collections,fbb81a37f80fab1d1e21435782e034eade76114d,1367793051.0
commons-collections,5878adfaf37ce37e6988956e4cd5c833c6ec61be,1367767259.0
commons-collections,cf4d2789901be233792839384ba76b94dbd25888,1367350002.0
commons-collections,c1be92fbfb6c0492edaeccbbdac2639363cb362e,1367192038.0
commons-collections,f2b49b393c8ab160a236af2db6cddd545fe4f941,1367189513.0
commons-collections,feb7b2fe0cb315bc6f0d38dcb3fcf30462055347,1367189288.0
commons-collections,9ea429c9778fb0dd32d605d41317feb6b2dbeccc,1367175170.0
commons-collections,ce86f3f8aa7ecaa12f2c62737a801a73f6e386ab,1367158856.0
commons-collections,696c7687162c70ba9de930af0327639b03680995,1367099293.0
commons-collections,bca5b3c0fffc469faefa71fe61f6a28f3d24bda8,1367073338.0
commons-collections,b591dacd5c8efaf14f467874cd42ea860cee6f1d,1366920555.0
commons-collections,59d26337708a87b1b6a9f4f2fea52fb4383d02ad,1366664805.0
commons-collections,724fa9400f0f3b3333a7f95ad90e3549df36643f,1366577997.0
commons-collections,afae3dd81da5b7518514ffe828428ac0d05d8fe2,1366566914.0
commons-collections,5e01d361f02d8e0d21edcaf8587eff133d5681b3,1366566470.0
commons-collections,f7a557a38ad44c819fb139203f99c188c0e92604,1366222368.0
commons-collections,95ec15aac07f3f32407428e07c36fc211f4c1187,1363642989.0
commons-collections,e7e13dda7ee8b0584f40940cf3498646711f4ef6,1363632356.0
commons-collections,6cf9d485abe2400e69eb403d58e00eb00297a5a0,1363546244.0
commons-collections,b88692f83a938e31fd5f703c99db2a5720cd9f3e,1362428418.0
commons-collections,d1ba17365fd8abbda6d08768da270022915baec9,1362228887.0
commons-collections,8106e483345dc343067d22d33a2e6bbacc141c47,1361830702.0
commons-collections,34b43799deb48882596bf5d2e91a8425b71d74fb,1360259177.0
commons-collections,045fda850a92afb51ab48db9d242aa45676b2d25,1360257324.0
commons-collections,6516216f09ac380163e8e98d77178af81bbae6cc,1359558631.0
commons-collections,4dbcfeffbfef90f72a2cd5439128dd7cd6a89072,1358870928.0
commons-collections,5011f8cabdadf7a125e1a9f6dcf05edd2a667cab,1358869198.0
commons-collections,ebb7cf69cf0516e21ff0001ee9a429ae9f632aae,1358863456.0
commons-collections,6b5042cb52cea6b28c1e626bfb3625db61c637b2,1358800918.0
commons-collections,76d6a4b8e4403a99bb670fdba799f3e03240cdba,1358763102.0
commons-collections,5954027e47cb99c95e672f93e60a712501577bbd,1358761761.0
commons-collections,bac08c04d4bcd15c20979cc9a37749247467a054,1358730951.0
commons-collections,aed4c18c1385ffc77ea04de60423555b62675315,1358718644.0
commons-collections,8747f6eaab8545b18ff530e4c26be8fbc02537f6,1358718538.0
commons-collections,8aa8f5e67f3a4ffc48b3246e0974bf92cf7aa0a9,1358718471.0
commons-collections,1b9d8b4b3e48f41b6e448a8b55c6d84cb13df44d,1358682077.0
commons-collections,f0974d3b28d1049018ad2fbcf4b3284eff6b9f20,1347052378.0
commons-collections,161ea257226ac3ae4b1cb9e80279de9ff885cf8b,1347051189.0
commons-collections,0d9e0821e0101abfa719b042b28a3286377e732e,1347050789.0
commons-collections,02fadfb56855365a2f203644ad5663d2bbfc6307,1347050231.0
commons-collections,66261f908f42e60e112a9853ee72e29dbabc805d,1346009745.0
commons-collections,25ebc315595a490dd6651bff4286806379c77425,1346008876.0
commons-collections,677f9b4e26f98a2f42ca9304e8551c6a21fc3794,1345837480.0
commons-collections,c8b641ee6e722a64ef72f34b14b09d2e4758a075,1344281340.0
commons-collections,614013ae31c57bcd322ce2f2c2f997d94c332d59,1344280889.0
commons-collections,cf940ca4037a412bf9cfb47df8f14f3f14ec2629,1344280291.0
commons-collections,f70c2a72ee7308b51b0140dbc338bf4c216139f3,1344096482.0
commons-collections,230ae8f1f5f9249496924888416eced31f74faad,1344071181.0
commons-collections,dba4df56e4eb2ac4f6a0ca7c736d770382184439,1343975171.0
commons-collections,ab32bf1d78f1f67cb03d590ef167f713d213bfd3,1343766209.0
commons-collections,a9b7c29bc70c3250f7aa3b70673c8cad75a755fd,1343558223.0
commons-collections,d3ebd16c4295917f6b271caf219650a6724a9edc,1343555701.0
commons-collections,4303c163b15bd43cb34626c0cd2c7984e5644297,1343335827.0
commons-collections,30bbfaf6d6920bca647889026339a13dd63d6736,1343332390.0
commons-collections,867e3a47dde845618e46514f59ed6a1705a9094f,1342368825.0
commons-collections,203a81890dab734f6f58c536f3b25dd82aeb736c,1342342252.0
commons-collections,cb9dca74d3deaff6eeedc4cfc9bd248c3cd54e4b,1341350935.0
commons-collections,8ebc1a038c2079a3139e52705dd2921389201779,1340466011.0
commons-collections,b0d4ee92448266211da9d629b737d51db0466a8f,1340464505.0
commons-collections,87d923f0d72c5e81105e6a1f8958e7800b79ef07,1340455565.0
commons-collections,ff9488b31ec4a6056f55c32ad3629de31e987ab7,1340214805.0
commons-collections,2fa3c8c5f00cd98753aaff76118a5cab8733f62d,1334087697.0
commons-collections,970921c2196d804d7c2d8203881cd340a4d0df3e,1333996836.0
commons-collections,028f5281943340ad6afc54bb79d360af88c404b5,1331636602.0
commons-collections,3545b25d595b770bac5586007e7fc54a39d24ad9,1331631668.0
commons-collections,829da75d826e71c7e73188fe67dbbd314929e387,1331631486.0
commons-collections,db21443715ce5b709f07cc6c50c8438c6405929a,1317321446.0
commons-collections,c81f67f5a8b757c3505c682ec2b81a757bc95e51,1287538562.0
commons-collections,d4c9c2c7bf40044db837f1bdf55d87d27c047221,1287428069.0
commons-collections,4675fcd99f34abcbc008713c991aca602db8efa7,1287421244.0
commons-collections,218ba8fd3b62f08f2f74e4be1fe25416b60c7662,1287419137.0
commons-collections,3a00afab89711c0b946fcbb7d70831e0f0a0acfb,1287416847.0
commons-collections,0c73a54d143d873992cb5e6a559be841873c4806,1287415642.0
commons-collections,2d2aefe3613c2b80b24d55331aa806ddbeca6b09,1279739272.0
commons-collections,fb3daab4fdded1c8dd1a4c645e5c864fb61f4d25,1279739177.0
commons-collections,0e4c0880cbc5d23fb6c39a513d73fd9169db26d5,1245281183.0
commons-collections,ab6e5256d88ba65160635fd813d9af63100774f6,1240454237.0
commons-collections,3290bbc85420176f53bad1968611bf53798b2770,1231146595.0
commons-collections,0725e476d4cc66e6331bdceb4e29a54a9ce7f462,1225771117.0
commons-collections,f3eaf2ceae5d49c329ce8675d06b3003eb1ba389,1225757736.0
commons-collections,79ff10494b90ba99c339aadb87f6281c97aea966,1225752069.0
commons-collections,d887c5913fddcecad8483ec9a0cbf407ed08c157,1212128625.0
commons-collections,d72bf81d8bac03ee15c5b6a4a3e0aa289674fcf1,1210459603.0
commons-collections,c34c46965fe08b887814d52640d07a98b0d874d4,1207887367.0
commons-collections,4ee715790b94b02a6f4c22e13ae4938d420a18c5,1207645312.0
commons-collections,0d948ddefd4ae96d5b55109bd4bcc0f9e2370490,1206508725.0
commons-collections,7cf943172b154019d7c6a66f4290272b2144e29a,1205627204.0
commons-collections,d0df8e55b0d1a8e4a838fa522286963383f0b0a7,1188553176.0
commons-collections,1d5610521f5846c1d6f7d0a65f93c384dbf33e8d,1187619107.0
commons-collections,25e63dac01b68cc5a7da2b56a90b3ba8084f98f5,1185740062.0
commons-collections,33703f1b91a7d8bc076640e9f750e7513108e0fc,1178222084.0
commons-collections,f43e0a53c1f4d3335e720131973dfc8e1103f5f9,1177163086.0
commons-collections,66c4b99ddc7daea806c1318a40736d0f5c8fa7bd,1154550242.0
commons-collections,f8aa3e033c1fde4a434864f666315b433498d32c,1153260180.0
commons-collections,f9588d4debbe6651633483f61ea1af607bd097b4,1141326156.0
commons-collections,c56039ade9e9bb21a5e02755e1f215ad097e9895,1139353836.0
commons-collections,22aec774e65a6d14de4acec3a0ceb1fbc49bbaca,1137808161.0
commons-collections,ad2987c5ade6a7fb4f87682e888ef1d521b583f0,1136585227.0
commons-collections,115c961ee4ec4aa47e154c80d242e1995c338f3f,1134932731.0
commons-collections,c67b1d895f02e525c073b018b62198dd986df5b6,1132803642.0
commons-collections,28631ec8adcbbb67553801eb727c18d5635d9087,1132703505.0
commons-collections,298bf03c22a48da5ddffc23fa3935410965d2784,1132698265.0
commons-collections,d29ce53657c0b92b0b90143e12956c2bed503d13,1131901191.0
commons-collections,e76bffaf9634b2f69c1c85fe39b3c26c68cee461,1131895314.0
commons-collections,bd94ccdfa58f51cbb40ae0653c6654f4b4943db4,1131895007.0
commons-collections,8e3968cd11c98e0c8db30b225164474d00d2b32e,1131741553.0
commons-collections,16cd754b197377103f0b9d6d4ed5b32f0c668f2c,1129064955.0
commons-collections,4fd151ac2da59b35c9039cfb0299dca4c91c4933,1128775793.0
commons-collections,93724da6350115a28045ed9ff5b01f99a22641b3,1123283220.0
commons-collections,ee245946f730b5cc1661ac58ee42895ffa96aae8,1122246100.0
commons-collections,b915fdc02a08e70933a27ea300c446346e8aa14b,1121533696.0
commons-collections,2cdf3b0ba885f3b800ae475ebadf551729036c15,1121523582.0
commons-collections,e1c5f7fb49894fd2c839f54289436bbf90fd975d,1121512622.0
commons-collections,2923c2de86cc179c978cd9d6eff4096ebca0fc72,1121382672.0
commons-collections,d90c123f2f93634d3d9afd216369792b3daa2d94,1120781030.0
commons-collections,0fdd5982c32528e4b5d6913e0cd4ce62c0c68bdb,1119717574.0
commons-collections,dc805aee2b7ab57d8c358abc5bc9aa16e903e8b0,1116974391.0
commons-collections,4a6212148d12150d4887d25f440d511edf983d39,1116803084.0
commons-collections,266f67e232635a2da4f642f43473f9acd92a182f,1116789784.0
commons-collections,f9045aedf369299cc82048ff592ab510853ae2b3,1116784136.0
commons-collections,2b68e826ecc92a046e9aa8632626ceb16a93bc57,1116782854.0
commons-collections,9072508ad03b97fe1c34b97b48ccd44360a98b93,1116545146.0
commons-collections,245554d88898209c2de5a6bef686d83ba4e42971,1116541030.0
commons-collections,51c9effb791416299f32d45b84a569d201be9618,1116330996.0
commons-collections,1a806b1f2a8563b50646c2504329f36915ef1074,1116181849.0
commons-collections,2e08f50b6f46b1426e83c6b089e0780a060bced0,1116149775.0
commons-collections,f95865f481e52d438ebd6ea6f1af886333823508,1116148970.0
commons-collections,e52c4c50e16cec8e99055f717a78bede32b29d4b,1115489072.0
commons-collections,d9796b6160167999a85212caa343ce1488eaa7bc,1115486818.0
commons-collections,37b6aedcd013f7f01502e46f0528c9552dc52d96,1115486020.0
commons-collections,74f2c73b6de16f3476fbc2f935132e0c5e7a1891,1111533441.0
commons-collections,d6b6fe90bc9fb53389973d9d11deb21fc63ac3c5,1111529655.0
commons-collections,560c4ee8dbb1d38e3e6a2cd0a94e291a06088dea,1107003072.0
commons-collections,46d73eac817f0e68122443ffa09c82da9d5d2ddb,1106354869.0
commons-collections,0b4f8f99f774accc094eb39d44d5286d4a38f5bc,1105829261.0
commons-collections,7b420d714506687c69236ef5b499856a1b1f8b80,1104797605.0
commons-collections,2e2ac4ba937e08effb258a3ff61fa3c1abac2f5d,1103475391.0
commons-collections,c970798db6cafb6791a5d53cb6788bbe0a494e36,1097965421.0
commons-collections,2a8f6db0cddd3041d78bf13766a993d464f821e4,1097961974.0
commons-collections,a162a7925e68fc661bb6d535d4a6a67ac7fa5fe1,1095896103.0
commons-collections,a324ca7a63e09e3f85029e95e5b98df2f6639c62,1095894230.0
commons-collections,ee2a47a0efda63c01960ea550d0d33c2dcc57b91,1091557241.0
commons-collections,228637706ae170b76f9ea2c205a7892d1e238057,1091140137.0
commons-collections,3ae470ee2816332571c89968c4cf26b60f52e99d,1090100313.0
commons-collections,7da91cadc49d72b97d1c0f1225eaf3e9beedbbbd,1090098485.0
commons-collections,487621cb99343c37f66673879f4af5d8d644e541,1090098167.0
commons-collections,ac06284e5a7c43b27aa5a5346f9e31590e0b82b3,1088026909.0
commons-collections,cbfd9aba68078ebfe1129331b41a447be82ff8c4,1087861165.0
commons-collections,57a6f158f4f804a6fa37b892761062f2c58fa9b0,1087857005.0
commons-collections,b03a47129283461602420aeb3b90090ccecf3e98,1086996457.0
commons-collections,730d3e5569e083fdb3d07bce60bdf669dbf259e5,1086819114.0
commons-collections,27b695d55c3e2dbac19617e4c222b5f62572dd85,1086650080.0
commons-collections,cb39538c27f4fb7a0d8949998861dd2438f2b1cc,1086644532.0
commons-collections,f98c8827f62fa80e73ab196d0bf112b058f87242,1086301612.0
commons-collections,457467bbc430e5b8357a2430b762d4b63db30055,1086300133.0
commons-collections,42b98477bd4866b759bab1dc0e4b7ef8537762f1,1086130514.0
commons-collections,111e7b39de04177a37ab24d90c3fe8010a6ff0c2,1086030554.0
commons-collections,5ca563790b3797560d4107a83dfa01b6fa2f95e9,1084574038.0
commons-collections,c95ade5f5cdc734d1c136e4a3bdc0a935150f87b,1084404285.0
commons-collections,60d03cea8f3bcb80e364099acc0b8d2598d51d11,1084391756.0
commons-collections,2182a43da2f211c7c696cf2f4d2c7d2d9a865c5e,1083597185.0
commons-collections,a249eba720ca2b9430aa23d7091724659dcbbc0b,1083096018.0
commons-collections,845a2177dbabb1fce23183c9d6fffa2c44456758,1082159639.0
commons-collections,07a07686640ff6f1d7c602260cc9555e971c109e,1081771440.0
commons-collections,a32505290cdc661d9caf0c9e5648224dac195bef,1081523069.0
commons-collections,9511ce8dc1a2e95da166ef247038f235e4bdd59f,1081503615.0
commons-collections,ea2aa40945005e09a9ced13e41cdfbc670f9dcb9,1081503511.0
commons-collections,b3c30a8d9790becc24f0e8bf6110f50ffc59e690,1080947554.0
commons-collections,b09e8a2033b4e0602677f28aa0b71b8b634cd904,1080940505.0
commons-collections,199716c53fd6c27a530e2ca3250e8a88b16aafac,1080857892.0
commons-collections,dce4319552e773fb98e794d09c23e8e6bfc0cfb9,1080775136.0
commons-collections,2f9c5a08391102e575b0eab980aad0c3d69b228e,1080770772.0
commons-collections,c324046a543ecb0661d1860404f8218426707e9d,1080769407.0
commons-collections,b31704e939a9baead8c8a1c348f2bff1ec563626,1079557748.0
commons-collections,5bd1ed25de6233520975d9a2aad855bf09d90022,1079198223.0
commons-collections,78238bdc125dfcb77c3342f13ccc32a6d998dfc7,1079195686.0
commons-collections,137114ee9f51c1af4fa20aa20806fd513f51323d,1077841514.0
commons-collections,5c255a657eb7c33e5aea88c03f65b5b7287eb2df,1077841445.0
commons-collections,e97baa4b4aaf468afe1fe44b5d30a374754eceee,1073601451.0
commons-collections,81cf8ee877875e201cb6905dac2a0b05733c4f29,1073600768.0
commons-collections,05b6c75bd3c51ec7092fdc453434f2f80dfb035f,1073338633.0
commons-collections,9b1843b10dbd62adbe29b244da55a39bb04e98a7,1073338308.0
commons-collections,6c12ca3818972ce96847fefa48791989376be47b,1073001411.0
commons-collections,87c879e56fa2db01b09e18dc8f75017a40bbc954,1072721914.0
commons-collections,e6d11cfee8120a83426ec51d63ef8cf3a144b702,1072712154.0
commons-collections,a00293d5083ff52a0c6d721dfe0947f58a03c9d1,1072709781.0
commons-collections,ae60862fd63c00004799e02ca5f1c930e1752970,1072305512.0
commons-collections,7801d453532a694ff4d728b66a409c5ef35a7e6c,1072287101.0
commons-collections,abb9990e0dbf49358d70da7e495824b94882fd09,1072228435.0
commons-collections,d9883f168e2aff7822e58c2227334a446766e7ad,1071418238.0
commons-collections,c45a13dee24e5c2e90cac99548c84e3c3f32b4f5,1071406803.0
commons-collections,f3eec92e788c986c59eaf9741f29f0cd87a98816,1071406778.0
commons-collections,7af9515a22742475bbd42312b1664b4f1e96202a,1070462382.0
commons-collections,ffc9ebb3c629c45e5dd581c1d381f29c8bf28912,1070460169.0
commons-collections,145e6c8a33c68109ce436ddf4da37f8aaf2cbd08,1070402194.0
commons-collections,cb78386402dbc3a6145ae9c53e1d297710cc428e,1070325853.0
commons-collections,d5da5df231ec4cce1e738e2c1d87775ce0898c04,1070325431.0
commons-collections,71488d10223c32949de97d21020e7766e1c2d6a3,1069364801.0
commons-collections,40e444a3e886acc1114f7b7ed24aa92aaa0121a9,1069286291.0
commons-collections,8a93f7c4523002a3e43877ea053b417160383eec,1069198487.0
commons-collections,165f6f675aa8b9bdf1ef3ad70287a6ea0b35543b,1067563390.0
commons-collections,c0968cfcee0cbd37871ffd2f15a2b231df3681dd,1067471358.0
commons-collections,dea6e42a7ca70f5d5c0b0212f032caa3e289bb77,1065820779.0
commons-collections,6526be25d18fdf6009ab75bc51e30489b24bfe36,1065820167.0
commons-collections,ce07bf068f682c58d096ae2b0accd01d3a8c98b3,1065819978.0
commons-collections,29e063ff3f765ce97088a4cf71162855d1f24e3e,1065733133.0
commons-collections,0deed47b72830031ecc3a87ebdf0e98657103568,1065732272.0
commons-collections,0f57fa8e8c9a2f3803987886c21d0624dbb6a09e,1065696499.0
commons-collections,b943acfc64147d49bbb97b4c1903dd4707a96774,1065484037.0
commons-collections,5f31d8200674e2f782b671f1e2deca4ed6f7d481,1065474232.0
commons-collections,a322e63163c669a657473d765daa7fca759d450e,1065386452.0
commons-collections,f8acd98e116824549d77c736a8cf99657b3f7406,1065336068.0
commons-collections,69ebc9f4acf543b4dc2008974aa617ca7f4fb07a,1065228567.0
commons-collections,333541bc3c4935741a6ebd8bfe98909ed03f299b,1065223172.0
commons-collections,54f2a8e85b06925f943f193b7261e036ee1abdd3,1065134084.0
commons-collections,105c1ac930befb218f3b2f27c4e59c7bd5ad293a,1065064268.0
commons-collections,62543d554df8668f4fba169a9cd1272837cb30c7,1065064237.0
commons-collections,b6d03843b25ea61b3fbff5d90ace7e4ceb475c46,1064807772.0
commons-collections,949b9ffcb0c999130a85c96ad72d9f5f759a35f7,1064197256.0
commons-collections,d4b4a8f7bf33bc2020f844d683b529e7fbf6b4bb,1064066637.0
commons-collections,ea5ad586aa575111d47951b655f1ed82fae67c23,1064060039.0
commons-collections,1ad748d9aa088618c0d52c1628461184dd446f7f,1064057217.0
commons-collections,e41abcddc68ea014aac8126b2171f9a58c2aa90a,1063828785.0
commons-collections,fc4c3af2c56b4406d1b6eb58be602274b40391ba,1063144384.0
commons-collections,90e985280f6ae5e4be3f6b7b4cf16417e78a4220,1063142718.0
commons-collections,9547b0caa64373a6494995cfc7eff5e2ffe613ec,1062874749.0
commons-collections,2c106dd4ead8780fe11b0f11cffb030c6b1a0b38,1062728193.0
commons-collections,43b14025a5920c6cf64c66c39e6c2662e35ab9d4,1062352333.0
commons-collections,d4161435036785aa029a54c3b5855de614862445,1062340668.0
commons-collections,8fbc765987448f1f8a3d47d7f7d793b50ec9404d,1062335393.0
commons-collections,858f6564be614446ee78ee6e53df659b9278bad5,1061843920.0
commons-collections,7bbdeabc0539c560e07e2272fb92185e17986587,1061722258.0
commons-collections,084754f692073f308b2a317e333607b3182ba58e,1061718439.0
commons-collections,b4c112216008491b43a090de189bf6ded4ad0bba,1061413396.0
commons-collections,f51f08a1fd745210d8719a36ce53ed3b3e2691e0,1058022686.0
commons-collections,d8b1a452bdb1cd007f2e9d9d5be2db31d05f23b3,1053555744.0
commons-collections,b6b248608d6791e60a8e57a2bd7d60204af484b7,1052581814.0
commons-collections,70a7e6a6a81eb1461a2fcba4b5952c2da2b7a99d,1051352879.0
commons-collections,2429ea3deba637a75efce893b20c163e653cbe6d,1050708564.0
commons-collections,06e3ca2d370c00a8c557b7408c88159c77bd951f,1050707829.0
commons-collections,70598bf5676008a8964e88685d8960800b989b94,1050518289.0
commons-collections,54a201398966d33ad632bf5c495d6e951a4d742f,1050255446.0
commons-collections,45ed5c01f774751ca079dff26cd222230cb1b5cf,1050097815.0
commons-collections,af6d9f164f338b3b2cccaa875b7fcabc3e0e9818,1049659675.0
commons-collections,d7e506ef8ed8449a9a9c2ce06f5eb43dc3e7edf8,1045684452.0
commons-collections,597f6553d0e258fde5f199df8f7d9f6282e426d7,1043499343.0
commons-collections,2d6bc87ba8313c825da5aa75f0395970201aeeab,1043497279.0
commons-collections,5069664f183c2fdbd05df8f649d579d7016b40c8,1043496415.0
commons-collections,0b3070cdc0d445c860b63b7ab0f5da5da8c35053,1042502078.0
commons-collections,ab1cf8de16226ba6bbdd857266c69557b24d9402,1042498354.0
commons-collections,4b47c895c4fc8de988c3fe5807a9d98b739cb9bd,1042497297.0
